postcode,Name,Address
3626-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3626-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3627-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3627-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3627-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3628-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3628-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3628-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3629-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3629-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3629-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3630-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3630-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3630-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3631-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3631-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3631-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3632-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3632-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3632-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3633-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3633-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3633-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3634-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3634-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3634-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3635-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3635-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3635-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3636-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3636-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3636-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3637-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3637-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3637-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
3638-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3638-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3638-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3639-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3639-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3639-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
3640-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3640-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3640-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
3641-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3641-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3641-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
3642-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3642-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3642-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3643-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3643-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3643-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3644-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3644-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3644-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
3645-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3645-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3645-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3646-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3646-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3646-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3647-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3647-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3647-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3648-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3648-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3648-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3649-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3649-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3649-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3650-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3650-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3650-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3651-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3651-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3651-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3652-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3652-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3652-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3653-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3653-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3653-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3654-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3654-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3654-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3655-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3655-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3655-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3656-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3656-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3656-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3657-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3657-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3657-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3658-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3658-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3658-vic,Doctors of Coburg North,"Doctors of Coburg North, 120 Sussex Street, Pascoe Vale VIC 3058, Australia"
3659-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3659-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3659-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3660-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3660-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3660-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3661-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3661-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3661-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3662-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3662-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3662-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3663-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3663-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3663-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3664-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3664-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3664-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3665-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3665-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3665-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3666-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3666-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3666-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3667-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3667-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3667-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3668-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3668-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3668-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3669-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3669-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3669-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3670-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3670-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3670-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3671-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3671-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3671-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3672-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3672-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3672-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3673-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3673-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3673-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3674-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3674-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3674-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3675-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3675-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3675-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3676-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3676-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3676-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3677-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3677-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3677-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3678-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3678-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3678-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3679-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3679-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3679-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3680-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3680-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3680-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3681-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3681-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3681-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3682-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3682-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3682-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3683-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3683-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3683-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3684-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3684-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3684-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3685-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3685-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3685-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
3686-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3686-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3686-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3687-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3687-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3687-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
3688-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3688-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3688-vic,Dental on Fitzroy,"Dental on Fitzroy, 23 Fitzroy Street, Tumut NSW 2720, Australia"
3689-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3689-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3689-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3690-vic,Dental on Fitzroy,"Dental on Fitzroy, 23 Fitzroy Street, Tumut NSW 2720, Australia"
3690-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3690-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3691-vic,Dental on Fitzroy,"Dental on Fitzroy, 23 Fitzroy Street, Tumut NSW 2720, Australia"
3691-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3691-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3692-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3692-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3692-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3693-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3693-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
