postcode,Name,Address
3563-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3564-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3564-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3564-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3566-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3566-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3566-vic,Unknown Doctor,Unknown Address
3567-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3567-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3567-vic,Unknown Doctor,Unknown Address
3568-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3568-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3568-vic,Unknown Doctor,Unknown Address
3570-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3570-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3570-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3571-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3571-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3571-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3572-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3572-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3572-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3573-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3573-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3573-vic,Unknown Doctor,Unknown Address
3575-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3575-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3575-vic,Unknown Doctor,Unknown Address
3576-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3576-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3576-vic,Unknown Doctor,Unknown Address
3579-vic,Unknown Doctor,Unknown Address
3579-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3579-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3580-vic,Unknown Doctor,Unknown Address
3580-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3580-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3581-vic,Unknown Doctor,Unknown Address
3581-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3581-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3583-vic,Unknown Doctor,Unknown Address
3583-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3583-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3584-vic,Unknown Doctor,Unknown Address
3584-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3584-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3585-vic,Unknown Doctor,Unknown Address
3585-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3585-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3586-vic,Unknown Doctor,Unknown Address
3586-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3586-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3588-vic,Unknown Doctor,Unknown Address
3588-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3588-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3589-vic,Unknown Doctor,Unknown Address
3589-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3589-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3590-vic,Unknown Doctor,Unknown Address
3590-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3590-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3591-vic,Unknown Doctor,Unknown Address
3591-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3591-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3594-vic,Unknown Doctor,Unknown Address
3594-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3594-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3595-vic,Unknown Doctor,Unknown Address
3595-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3595-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3596-vic,Unknown Doctor,Unknown Address
3596-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3596-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3597-vic,Unknown Doctor,Unknown Address
3597-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3597-vic,Unknown Doctor,"Cornwall Street, Berri SA 5343, Australia"
3599-vic,Unknown Doctor,Unknown Address
3599-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3599-vic,Unknown Doctor,"Cornwall Street, Berri SA 5343, Australia"
3603-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3603-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3603-vic,Doctors of Coburg North,"Doctors of Coburg North, 120 Sussex Street, Pascoe Vale VIC 3058, Australia"
3607-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3607-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3607-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3608-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3608-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3608-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3610-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3610-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3610-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3612-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3612-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3612-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3613-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3613-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3613-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3614-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3614-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3614-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3616-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3616-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3616-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3617-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3617-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3617-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3618-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3618-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3618-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3619-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3619-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3619-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3620-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3620-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3620-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3621-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3621-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3621-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3622-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3622-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3622-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3623-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3623-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3623-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3624-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3624-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3624-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3625-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3625-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3625-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3628-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
3628-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
3628-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3629-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3629-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3629-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3630-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3630-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3630-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3631-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3631-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3631-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3633-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3633-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3633-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3634-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3634-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3634-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3635-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3635-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3635-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3636-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3636-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3636-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3637-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3637-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3637-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
3638-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3638-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3638-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3639-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3639-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3639-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
3640-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3640-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3640-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
3641-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3641-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3641-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
3644-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3644-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3644-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
3646-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3646-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3646-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3647-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3647-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3647-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3649-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3649-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3649-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3654-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3654-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3654-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3658-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3658-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3658-vic,Doctors of Coburg North,"Doctors of Coburg North, 120 Sussex Street, Pascoe Vale VIC 3058, Australia"
3659-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3659-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3659-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3660-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3660-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3660-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3662-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3662-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3662-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3663-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3663-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3663-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3664-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3664-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3664-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
