index,postcode,Name,Address
1773,3595-vic,Unknown Doctor,Unknown Address
1774,3595-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
1775,3595-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1776,3596-vic,Unknown Doctor,Unknown Address
1777,3596-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
1778,3596-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1779,3597-vic,Unknown Doctor,Unknown Address
1780,3597-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
1781,3597-vic,Unknown Doctor,"Cornwall Street, Berri SA 5343, Australia"
1785,3599-vic,Unknown Doctor,Unknown Address
1786,3599-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
1787,3599-vic,Unknown Doctor,"Cornwall Street, Berri SA 5343, Australia"
1794,3603-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
1795,3603-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
1796,3603-vic,Doctors of Coburg North,"Doctors of Coburg North, 120 Sussex Street, Pascoe Vale VIC 3058, Australia"
1806,3607-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1807,3607-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1808,3607-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1809,3608-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1810,3608-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1811,3608-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
1815,3610-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1816,3610-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1817,3610-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1821,3612-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1822,3612-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1823,3612-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1824,3613-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1825,3613-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1826,3613-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1827,3614-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1828,3614-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1829,3614-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1833,3616-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1834,3616-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1835,3616-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1836,3617-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1837,3617-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1838,3617-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1839,3618-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1840,3618-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1841,3618-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1842,3619-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1843,3619-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1844,3619-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1845,3620-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1846,3620-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1847,3620-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1848,3621-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1849,3621-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1850,3621-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1851,3622-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1852,3622-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1853,3622-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
1854,3623-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1855,3623-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1856,3623-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
1857,3624-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1858,3624-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1859,3624-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
1860,3625-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1861,3625-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1862,3625-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1869,3628-vic,Newtown Medical Centre,"Newtown Medical Centre, 311 Pakington Street, Newtown VIC 3220, Australia"
1870,3628-vic,Forest Road Medical Centre,"Forest Road Medical Centre, 3 Forest Road South, Lara VIC 3212, Australia"
1871,3628-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
1872,3629-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1873,3629-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1874,3629-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1875,3630-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1876,3630-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1877,3630-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1878,3631-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1879,3631-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1880,3631-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1884,3633-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1885,3633-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1886,3633-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1887,3634-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1888,3634-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1889,3634-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1890,3635-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1891,3635-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1892,3635-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1893,3636-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1894,3636-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1895,3636-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1896,3637-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1897,3637-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1898,3637-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
1899,3638-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1900,3638-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1901,3638-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1902,3639-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1903,3639-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1904,3639-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
1905,3640-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1906,3640-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1907,3640-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
1908,3641-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1909,3641-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1910,3641-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
1917,3644-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1918,3644-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1919,3644-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
1923,3646-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1924,3646-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1925,3646-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1926,3647-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1927,3647-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1928,3647-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
1932,3649-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1933,3649-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1934,3649-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1947,3654-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1948,3654-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1949,3654-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
1959,3658-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
1960,3658-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
1961,3658-vic,Doctors of Coburg North,"Doctors of Coburg North, 120 Sussex Street, Pascoe Vale VIC 3058, Australia"
1962,3659-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
1963,3659-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
1964,3659-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1965,3660-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1966,3660-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1967,3660-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1971,3662-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1972,3662-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1973,3662-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
1974,3663-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1975,3663-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1976,3663-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1977,3664-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1978,3664-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1979,3664-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1980,3665-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1981,3665-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1982,3665-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1983,3666-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1984,3666-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1985,3666-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1992,3669-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1993,3669-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1994,3669-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
1995,3670-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
1996,3670-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
1997,3670-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2001,3672-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
2002,3672-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
2003,3672-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2004,3673-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
2005,3673-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
2006,3673-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2010,3675-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
2011,3675-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
2012,3675-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2016,3677-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
2017,3677-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
2018,3677-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2019,3678-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
2020,3678-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
2021,3678-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2031,3682-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
2032,3682-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
2033,3682-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2034,3683-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
2035,3683-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
2036,3683-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
2040,3685-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
2041,3685-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
2042,3685-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
2046,3687-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
2047,3687-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
2048,3687-vic,Darlington Point Medical Centre,"Darlington Point Medical Centre, Carrington Street, Darlington Point NSW 2706, Australia"
2049,3688-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
2050,3688-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
2051,3688-vic,Dental on Fitzroy,"Dental on Fitzroy, 23 Fitzroy Street, Tumut NSW 2720, Australia"
2055,3690-vic,Dental on Fitzroy,"Dental on Fitzroy, 23 Fitzroy Street, Tumut NSW 2720, Australia"
2056,3690-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
2057,3690-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
2058,3691-vic,Dental on Fitzroy,"Dental on Fitzroy, 23 Fitzroy Street, Tumut NSW 2720, Australia"
2059,3691-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
2060,3691-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
2067,3694-vic,Dental on Fitzroy,"Dental on Fitzroy, 23 Fitzroy Street, Tumut NSW 2720, Australia"
2068,3694-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
2069,3694-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
